Energy (keV),Counts
0.5,1105
1.5,387
2.5,287
3.5,274
4.5,228
5.5,206
6.5,162
7.5,205
8.5,133
9.5,132
10.5,147
11.5,143
12.5,138
13.5,139
14.5,142
15.5,103
16.5,103
17.5,118
18.5,97
19.5,113
20.5,107
21.5,107
22.5,87
23.5,100
24.5,113
25.5,71
26.5,89
27.5,88
28.5,88
29.5,86
30.5,82
31.5,56
32.5,78
33.5,77
34.5,74
35.5,70
36.5,61
37.5,77
38.5,62
39.5,81
40.5,61
41.5,62
42.5,61
43.5,70
44.5,63
45.5,66
46.5,64
47.5,56
48.5,56
49.5,57
50.5,68
51.5,48
52.5,67
53.5,59
54.5,53
55.5,47
56.5,50
57.5,45
58.5,47
59.5,59
60.5,50
61.5,37
62.5,39
63.5,48
64.5,50
65.5,56
66.5,39
67.5,38
68.5,42
69.5,40
70.5,46
71.5,40
72.5,43
73.5,41
74.5,50
75.5,35
76.5,38
77.5,39
78.5,47
79.5,38
80.5,52
81.5,36
82.5,34
83.5,48
84.5,54
85.5,51
86.5,33
87.5,34
88.5,45
89.5,46
90.5,44
91.5,34
92.5,39
93.5,39
94.5,35
95.5,44
96.5,28
97.5,38
98.5,30
99.5,30
100.5,34
101.5,19
102.5,44
103.5,28
104.5,41
105.5,29
106.5,27
107.5,25
108.5,34
109.5,32
110.5,26
111.5,32
112.5,25
113.5,31
114.5,31
115.5,27
116.5,27
117.5,22
118.5,30
119.5,27
120.5,31
121.5,33
122.5,29
123.5,28
124.5,26
125.5,18
126.5,21
127.5,24
128.5,25
129.5,27
130.5,22
131.5,22
132.5,25
133.5,29
134.5,34
135.5,16
136.5,15
137.5,30
138.5,33
139.5,27
140.5,26
141.5,26
142.5,22
143.5,23
144.5,24
145.5,17
146.5,20
147.5,26
148.5,23
149.5,24
150.5,17
151.5,19
152.5,17
153.5,28
154.5,25
155.5,25
156.5,20
157.5,27
158.5,19
159.5,28
160.5,17
161.5,27
162.5,22
163.5,24
164.5,17
165.5,30
166.5,28
167.5,31
168.5,28
169.5,23
170.5,33
171.5,32
172.5,33
173.5,32
174.5,40
175.5,33
176.5,38
177.5,39
178.5,50
179.5,47
180.5,51
181.5,45
182.5,53
183.5,46
184.5,60
185.5,50
186.5,46
187.5,66
188.5,54
189.5,51
190.5,61
191.5,52
192.5,60
193.5,41
194.5,38
195.5,46
196.5,42
197.5,61
198.5,53
199.5,47
200.5,47
201.5,39
202.5,42
203.5,42
204.5,42
205.5,38
206.5,43
207.5,37
208.5,40
209.5,29
210.5,41
211.5,36
212.5,42
213.5,37
214.5,39
215.5,45
216.5,33
217.5,35
218.5,32
219.5,41
220.5,31
221.5,32
222.5,34
223.5,33
224.5,32
225.5,28
226.5,34
227.5,34
228.5,22
229.5,32
230.5,30
231.5,45
232.5,25
233.5,29
234.5,34
235.5,35
236.5,30
237.5,43
238.5,46
239.5,33
240.5,29
241.5,31
242.5,25
243.5,28
244.5,42
245.5,25
246.5,36
247.5,45
248.5,28
249.5,30
250.5,32
251.5,32
252.5,45
253.5,39
254.5,42
255.5,33
256.5,34
257.5,32
258.5,29
259.5,36
260.5,43
261.5,36
262.5,38
263.5,36
264.5,41
265.5,28
266.5,25
267.5,34
268.5,30
269.5,41
270.5,35
271.5,35
272.5,49
273.5,53
274.5,42
275.5,35
276.5,34
277.5,50
278.5,41
279.5,35
280.5,41
281.5,55
282.5,44
283.5,58
284.5,52
285.5,51
286.5,53
287.5,64
288.5,57
289.5,42
290.5,42
291.5,55
292.5,44
293.5,71
294.5,55
295.5,54
296.5,58
297.5,73
298.5,57
299.5,59
300.5,68
301.5,64
302.5,58
303.5,48
304.5,65
305.5,68
306.5,70
307.5,52
308.5,59
309.5,71
310.5,32
311.5,51
312.5,43
313.5,49
314.5,34
315.5,54
316.5,46
317.5,38
318.5,29
319.5,35
320.5,34
321.5,19
322.5,30
323.5,30
324.5,21
325.5,28
326.5,31
327.5,18
328.5,19
329.5,19
330.5,28
331.5,18
332.5,18
333.5,19
334.5,17
335.5,15
336.5,10
337.5,13
338.5,13
339.5,7
340.5,14
341.5,15
342.5,10
343.5,7
344.5,10
345.5,15
346.5,11
347.5,6
348.5,11
349.5,7
350.5,14
351.5,5
352.5,9
353.5,9
354.5,6
355.5,9
356.5,12
357.5,8
358.5,11
359.5,10
360.5,13
361.5,6
362.5,9
363.5,9
364.5,8
365.5,8
366.5,11
367.5,8
368.5,10
369.5,10
370.5,11
371.5,8
372.5,11
373.5,7
374.5,10
375.5,11
376.5,14
377.5,9
378.5,7
379.5,13
380.5,8
381.5,10
382.5,14
383.5,8
384.5,7
385.5,7
386.5,6
387.5,10
388.5,5
389.5,12
390.5,8
391.5,11
392.5,9
393.5,8
394.5,10
395.5,11
396.5,6
397.5,11
398.5,9
399.5,15
400.5,14
401.5,7
402.5,13
403.5,11
404.5,10
405.5,17
406.5,14
407.5,13
408.5,15
409.5,12
410.5,7
411.5,11
412.5,10
413.5,7
414.5,12
415.5,14
416.5,18
417.5,14
418.5,16
419.5,15
420.5,13
421.5,12
422.5,17
423.5,28
424.5,28
425.5,24
426.5,43
427.5,34
428.5,37
429.5,40
430.5,57
431.5,65
432.5,70
433.5,64
434.5,95
435.5,106
436.5,128
437.5,142
438.5,172
439.5,166
440.5,203
441.5,227
442.5,234
443.5,258
444.5,283
445.5,329
446.5,369
447.5,431
448.5,480
449.5,516
450.5,550
451.5,599
452.5,734
453.5,680
454.5,754
455.5,908
456.5,975
457.5,1056
458.5,1086
459.5,1142
460.5,1257
461.5,1339
462.5,1377
463.5,1459
464.5,1455
465.5,1564
466.5,1613
467.5,1691
468.5,1720
469.5,1789
470.5,1870
471.5,1925
472.5,1862
473.5,1939
474.5,1929
475.5,2033
476.5,2050
477.5,2023
478.5,1986
479.5,1981
480.5,2000
481.5,1999
482.5,1910
483.5,1907
484.5,1947
485.5,1773
486.5,1790
487.5,1772
488.5,1671
489.5,1680
490.5,1506
491.5,1464
492.5,1401
493.5,1338
494.5,1185
495.5,1178
496.5,1129
497.5,1010
498.5,1018
499.5,858
500.5,869
501.5,767
502.5,706
503.5,659
504.5,592
505.5,558
506.5,524
507.5,460
508.5,434
509.5,406
510.5,347
511.5,285
512.5,291
513.5,242
514.5,222
515.5,211
516.5,191
517.5,132
518.5,137
519.5,113
520.5,109
521.5,98
522.5,79
523.5,74
524.5,53
525.5,60
526.5,45
527.5,34
528.5,45
529.5,29
530.5,27
531.5,17
532.5,21
533.5,28
534.5,24
535.5,21
536.5,14
537.5,16
538.5,18
539.5,18
540.5,23
541.5,12
542.5,17
543.5,19
544.5,17
545.5,13
546.5,14
547.5,17
548.5,11
549.5,20
550.5,15
551.5,17
552.5,19
553.5,15
554.5,14
555.5,14
556.5,15
557.5,18
558.5,20
559.5,16
560.5,16
561.5,12
562.5,11
563.5,19
564.5,16
565.5,16
566.5,14
567.5,27
568.5,21
569.5,17
570.5,22
571.5,22
572.5,20
573.5,15
574.5,24
575.5,19
576.5,25
577.5,20
578.5,15
579.5,17
580.5,12
581.5,27
582.5,20
583.5,25
584.5,25
585.5,15
586.5,24
587.5,23
588.5,22
589.5,34
590.5,28
591.5,25
592.5,21
593.5,21
594.5,27
595.5,19
596.5,30
597.5,18
598.5,32
599.5,22
600.5,29
601.5,31
602.5,29
603.5,26
604.5,34
605.5,33
606.5,25
607.5,31
608.5,20
609.5,34
610.5,33
611.5,29
612.5,31
613.5,27
614.5,36
615.5,39
616.5,27
617.5,27
618.5,31
619.5,33
620.5,33
621.5,32
622.5,39
623.5,43
624.5,40
625.5,40
626.5,33
627.5,38
628.5,45
629.5,27
630.5,34
631.5,48
632.5,37
633.5,35
634.5,39
635.5,53
636.5,49
637.5,48
638.5,37
639.5,43
640.5,47
641.5,53
642.5,52
643.5,44
644.5,48
645.5,44
646.5,49
647.5,59
648.5,43
649.5,42
650.5,52
651.5,48
652.5,41
653.5,41
654.5,35
655.5,42
656.5,40
657.5,43
658.5,43
659.5,45
660.5,51
661.5,37
662.5,35
663.5,37
664.5,40
665.5,44
666.5,33
667.5,36
668.5,31
669.5,25
670.5,26
671.5,34
672.5,29
673.5,31
674.5,18
675.5,18
676.5,18
677.5,20
678.5,20
679.5,12
680.5,6
681.5,19
682.5,19
683.5,18
684.5,13
685.5,9
686.5,8
687.5,11
688.5,10
689.5,9
690.5,11
691.5,9
692.5,1
693.5,1
694.5,4
695.5,7
696.5,4
697.5,2
698.5,5
699.5,5
700.5,4
701.5,1
702.5,5
703.5,1
704.5,1
705.5,2
706.5,1
707.5,0
708.5,0
709.5,0
710.5,0
711.5,0
712.5,1
713.5,0
714.5,0
715.5,0
716.5,1
717.5,0
718.5,0
719.5,0
720.5,1
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
